C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_29_855.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_29_855.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_29_855.jpg, -0.3152135, 1, 0, 4.397734
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_29_955.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_29_955.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_29_955.jpg, -0.3253854, 1, 0, 5.541209
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_064.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_064.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_064.jpg, -0.02729933, 1, 0, 6.691558
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_172.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_172.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_172.jpg, 0, 1, 0, 8.054596
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_279.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_279.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_279.jpg, 0, 1, 0, 9.180961
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_388.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_388.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_388.jpg, -0.3276325, 1, 0, 10.48598
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_491.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_491.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_491.jpg, -0.5267074, 1, 0, 11.59332
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_598.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_598.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_598.jpg, -0.226988, 1, 0, 12.53322
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_704.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_704.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_704.jpg, 0, 1, 0, 13.757
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_804.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_804.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_804.jpg, 0, 1, 0, 14.76427
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_30_910.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_30_910.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_30_910.jpg, -0.09396794, 1, 0, 16.05592
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_011.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_011.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_011.jpg, -0.3956555, 1, 0, 16.91657
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_116.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_116.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_116.jpg, -0.07955581, 1, 0, 18.08876
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_223.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_223.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_223.jpg, 0, 1, 0, 18.95434
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_329.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_329.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_329.jpg, 0, 1, 0, 20.1955
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_433.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_433.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_433.jpg, 0, 1, 0, 21.28941
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_539.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_539.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_539.jpg, 0, 1, 0, 22.23179
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_643.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_643.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_643.jpg, 0, 1, 0, 23.24297
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_744.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_744.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_744.jpg, -0.07297107, 1, 0, 24.20793
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_852.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_852.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_852.jpg, -0.4227819, 1, 0, 25.25218
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_31_960.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_31_960.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_31_960.jpg, -0.4284235, 1, 0, 26.0439
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_061.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_061.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_061.jpg, -0.125141, 1, 0, 26.99914
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_163.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_163.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_163.jpg, -0.42936, 1, 0, 27.90419
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_267.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_267.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_267.jpg, -0.7186472, 1, 0, 28.61141
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_373.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_373.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_373.jpg, -0.7122824, 1, 0, 29.35645
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_475.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_475.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_475.jpg, -0.4048426, 1, 0, 30.19922
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_576.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_576.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_576.jpg, -0.1028729, 1, 0, 30.19215
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_676.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_676.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_676.jpg, 0.1702746, 1, 0, 30.16673
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_786.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_786.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_786.jpg, 0.3444437, 1, 0, 30.15431
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_895.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_895.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_895.jpg, 0, 1, 0, 30.18785
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_32_997.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_32_997.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_32_997.jpg, 0.06543788, 1, 0, 30.18927
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_104.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_104.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_104.jpg, 0.3621324, 1, 0, 30.16414
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_206.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_206.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_206.jpg, 0.3319044, 1, 0, 30.18506
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_315.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_315.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_315.jpg, 0, 1, 0, 30.18623
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_421.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_421.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_421.jpg, 0, 1, 0, 30.19081
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_530.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_530.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_530.jpg, 0, 1, 0, 30.19092
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_634.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_634.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_634.jpg, -0.08446996, 1, 0, 30.18793
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_734.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_734.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_734.jpg, -0.3849989, 1, 0, 30.15641
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_836.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_836.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_836.jpg, -0.3117795, 1, 0, 30.18478
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_33_938.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_33_938.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_33_938.jpg, -0.03461704, 1, 0, 30.18826
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_041.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_041.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_041.jpg, 0, 1, 0, 30.18954
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_151.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_151.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_151.jpg, -0.330316, 1, 0, 30.16943
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_258.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_258.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_258.jpg, -0.04002132, 1, 0, 30.19076
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_358.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_358.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_358.jpg, 0, 1, 0, 30.18996
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_463.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_463.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_463.jpg, 0, 1, 0, 30.19023
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_573.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_573.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_573.jpg, 0, 1, 0, 30.19029
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_677.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_677.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_677.jpg, 0, 1, 0, 30.19031
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_781.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_781.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_781.jpg, 0, 1, 0, 30.19031
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_882.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_882.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_882.jpg, 0, 1, 0, 30.19027
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_34_991.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_34_991.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_34_991.jpg, 0, 1, 0, 30.19033
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_095.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_095.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_095.jpg, 0, 1, 0, 30.19032
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_204.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_204.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_204.jpg, 0, 1, 0, 30.19031
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_308.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_308.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_308.jpg, -0.3418784, 1, 0, 30.16303
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_413.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_413.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_413.jpg, -0.3984593, 1, 0, 30.17523
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_514.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_514.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_514.jpg, -0.09512975, 1, 0, 30.1917
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_619.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_619.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_619.jpg, 0, 1, 0, 30.18909
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_725.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_725.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_725.jpg, -0.05746928, 1, 0, 30.19012
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_827.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_827.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_827.jpg, -0.373396, 1, 0, 30.16096
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_35_932.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_35_932.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_35_932.jpg, -0.09593049, 1, 0, 30.19175
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_043.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_043.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_043.jpg, 0, 1, 0, 30.18962
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_149.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_149.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_149.jpg, 0, 1, 0, 30.19024
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_256.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_256.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_256.jpg, 0, 1, 0, 30.19029
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_357.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_357.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_357.jpg, 0, 1, 0, 30.19027
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_460.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_460.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_460.jpg, 0, 1, 0, 30.1903
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_567.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_567.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_567.jpg, 0, 1, 0, 30.19032
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_676.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_676.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_676.jpg, 0, 1, 0, 30.19029
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_783.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_783.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_783.jpg, 0, 1, 0, 30.19034
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_884.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_884.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_884.jpg, 0, 1, 0, 30.19029
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_36_985.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_36_985.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_36_985.jpg, 0, 1, 0, 30.19033
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_085.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_085.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_085.jpg, -0.1264112, 1, 0, 30.18583
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_187.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_187.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_187.jpg, -0.4349011, 1, 0, 30.15108
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_292.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_292.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_292.jpg, -0.1557662, 1, 0, 30.19231
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_397.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_397.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_397.jpg, 0, 1, 0, 30.18881
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_500.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_500.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_500.jpg, 0, 1, 0, 30.19011
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_602.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_602.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_602.jpg, 0, 1, 0, 30.19031
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_706.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_706.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_706.jpg, 0, 1, 0, 30.18953
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_806.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_806.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_806.jpg, 0, 1, 0, 30.19031
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_37_911.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_37_911.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_37_911.jpg, -0.314404, 1, 0, 30.16642
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_38_016.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_38_016.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_38_016.jpg, -0.2202446, 1, 0, 30.18929
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_38_119.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_38_119.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_38_119.jpg, 0, 1, 0, 30.18777
C:\Users\Kevin\Desktop\Data\IMG\center_2022_01_17_13_26_38_221.jpg, C:\Users\Kevin\Desktop\Data\IMG\left_2022_01_17_13_26_38_221.jpg, C:\Users\Kevin\Desktop\Data\IMG\right_2022_01_17_13_26_38_221.jpg, 0, 1, 0, 30.19004
